channel,betas,pvals,tstat,time,frequency
P1,-0.054048172813969765,0.9362733492871815,-0.07996226482379526,-0.45,8.602564102564102
C3,0.026097288618558305,0.9051505790737462,0.11916898326439325,-0.45,8.602564102564102
Cz,-0.07156768189920194,0.8573711911100284,-0.17973914787938453,-0.45,9.615384615384617
F1,-0.13571231640864045,0.7853671489326896,-0.2723592763314791,-0.45,9.615384615384617
P1,-0.03557431932311723,0.96245091131546,-0.047082671785249296,-0.45,9.615384615384617
C3,-0.059603750794177436,0.8001143225872547,-0.2532247504099693,-0.45,9.615384615384617
Cz,-0.06577930241479621,0.8415816584946709,-0.19989049684893123,-0.45,10.628205128205126
F1,-0.3003111090485351,0.49155059854724437,-0.6879409303251144,-0.45,10.628205128205126
P1,-0.06399389499873616,0.9264038477415458,-0.09237913893664695,-0.45,10.628205128205126
C3,-0.07008343525067835,0.7436657928522707,-0.32703714347441737,-0.45,10.628205128205126
Cz,0.00911241690259681,0.9671709318589423,0.04116066446490404,-0.45,11.64102564102564
F1,-0.3108559354790566,0.3194956858245091,-0.9956829900611085,-0.45,11.64102564102564
P1,-0.06741656887050611,0.8952160327164933,-0.13171975586688975,-0.45,11.64102564102564
C3,-0.07053393624416673,0.6725435394057819,-0.4227070094317593,-0.45,11.64102564102564
Cz,0.07350214365741392,0.5882955841805163,0.541373983433699,-0.45,12.653846153846152
F1,-0.20624734364924663,0.34629890928392393,-0.9419610367693848,-0.45,12.653846153846152
P1,-0.03630929778281406,0.9100916795084817,-0.11293376900300478,-0.45,12.653846153846152
C3,-0.07686886148330672,0.5360755166036768,-0.6188395569003533,-0.45,12.653846153846152
Cz,0.09409918569074906,0.28632838163910707,1.0664266289236675,-0.45,13.666666666666664
F1,-0.10926883660848567,0.549857835960768,-0.598050036314001,-0.45,13.666666666666664
P1,-0.014975087748790517,0.9381144413102188,-0.0776473920256268,-0.45,13.666666666666664
C3,-0.08250615563238449,0.40426277932164845,-0.8341663711306846,-0.45,13.666666666666664
Cz,0.09077186717325833,0.18105009355407226,1.3378821320067746,-0.45,14.67948717948718
F1,-0.04547626666529995,0.7915080780636565,-0.2643795564152426,-0.45,14.67948717948718
P1,-0.012010103704234913,0.9268944217813714,-0.09176159717478435,-0.45,14.67948717948718
C3,-0.07324665028573177,0.4207612975140591,-0.8052270160571658,-0.45,14.67948717948718
Cz,0.0839450178961784,0.17536509350343507,1.3555289947711655,-0.45,15.692307692307693
F1,0.0057259134484819495,0.9716119378424171,0.03559004077470149,-0.45,15.692307692307693
P1,-0.018837250517294582,0.8568809528357704,-0.18036362094797548,-0.45,15.692307692307693
C3,-0.042037641678133085,0.6459158514172216,-0.4594961049473601,-0.45,15.692307692307693
Cz,0.08068243607383238,0.2041776779731015,1.2700533309463238,-0.45,16.705128205128204
F1,0.04498416454979307,0.7562878944216903,0.3103913085233671,-0.45,16.705128205128204
P1,-0.034935054951010465,0.69456287347978,-0.3927134130917833,-0.45,16.705128205128204
C3,0.003842882717622075,0.9666967954448308,0.04175547491799396,-0.45,16.705128205128204
Cz,0.08052794650952588,0.22984657194837896,1.2010322536645337,-0.45,17.71794871794872
F1,0.06457736804240424,0.6168678267579563,0.5003536104255512,-0.45,17.71794871794872
P1,-0.05415634517285697,0.4880697038806402,-0.6934795137170789,-0.45,17.71794871794872
C3,0.04869851403036357,0.5977539711999875,0.5276972593466429,-0.45,17.71794871794872
Cz,0.07700953900385847,0.25823123694724487,1.1308259566242942,-0.45,18.73076923076923
F1,0.07360762342787983,0.5341416842866322,0.6217778620736159,-0.45,18.73076923076923
P1,-0.06252597040380942,0.38004114381709775,-0.8779677051902786,-0.45,18.73076923076923
C3,0.07699073120900014,0.4282394928327783,0.7923304515976173,-0.45,18.73076923076923
Cz,0.06332765101889412,0.33815345319407486,0.9579944846445171,-0.45,19.743589743589748
F1,0.08434396930745168,0.46520634579069253,0.7304070230156118,-0.45,19.743589743589748
P1,-0.05434022411952241,0.4096434782938143,-0.8246523392674847,-0.45,19.743589743589748
C3,0.0824487455673563,0.443307145745484,0.7667363308354771,-0.45,19.743589743589748
Cz,0.039827129132312726,0.5248744188717891,0.635934472586402,-0.45,20.756410256410252
F1,0.0909614719814766,0.4537861507763179,0.7492289129488819,-0.45,20.756410256410252
P1,-0.03612545209976777,0.5439639960330642,-0.6069082075374524,-0.45,20.756410256410252
C3,0.07303034526532852,0.5375243503743319,0.6166419062874712,-0.45,20.756410256410252
Cz,0.01397519314225489,0.812764516358773,0.2368849189750862,-0.45,21.76923076923077
F1,0.07831401851141494,0.5584308605258745,0.5852484073637434,-0.45,21.76923076923077
P1,-0.018453389666523753,0.7210771632014068,-0.3570576666323082,-0.45,21.76923076923077
C3,0.06385739633241018,0.6126616877365254,0.5063382471917757,-0.45,21.76923076923077
Cz,-0.0071121508520190675,0.8997416185483116,-0.12599992481819666,-0.45,22.78205128205128
F1,0.04623346930565483,0.7582204878445765,0.30785046055685905,-0.45,22.78205128205128
P1,-0.008001190990290783,0.854270846305183,-0.18368989402264907,-0.45,22.78205128205128
C3,0.06295098153489581,0.6288576491763547,0.4833920687151853,-0.45,22.78205128205128
Cz,-0.02194867658020144,0.6913003662417521,-0.39713471500889885,-0.45,23.794871794871803
F1,0.013619962912158579,0.9341634507424272,0.08261564027619411,-0.45,23.794871794871803
P1,-0.005611258279327497,0.8787718563479567,-0.15254108417401213,-0.45,23.794871794871803
C3,0.0651384597609329,0.6188773197921641,0.4975011438952231,-0.45,23.794871794871803
Cz,-0.03224590012497903,0.5458701912980722,-0.6040384842269673,-0.45,24.80769230769231
F1,-0.002016506550797596,0.9904992152297645,-0.011908881631370665,-0.45,24.80769230769231
P1,-0.007952590752459972,0.8051754329602139,-0.2466795616184616,-0.45,24.80769230769231
C3,0.06020748499703529,0.634979575655237,0.4747851432282768,-0.45,24.80769230769231
Cz,-0.03829489614804536,0.4323782173491141,-0.7852492707972709,-0.45,25.820512820512818
F1,-0.0012744954001733572,0.993729636240085,-0.007859563917710182,-0.45,25.820512820512818
P1,-0.010351611677390357,0.7241429302704323,-0.3529649722304929,-0.45,25.820512820512818
C3,0.04472682435900202,0.6997672552431125,0.38567680904666635,-0.45,25.820512820512818
Cz,-0.038829171721719784,0.3542537386769271,-0.9265337676062838,-0.45,26.83333333333333
F1,0.003054519990855402,0.9836461603005624,0.020499884500613536,-0.45,26.83333333333333
P1,-0.009682014524768974,0.7188774159627331,-0.35999808934075034,-0.45,26.83333333333333
C3,0.02453167611748373,0.8044164480746632,0.2476604917756288,-0.45,26.83333333333333
Cz,-0.03398456491540159,0.3285635255201814,-0.9771930682415232,-0.45,27.84615384615385
F1,0.0029479853543339057,0.9825137434133497,0.021919613295673858,-0.45,27.84615384615385
P1,-0.005767017030324324,0.8123359161880428,-0.2374374340400126,-0.45,27.84615384615385
C3,0.007627280172948388,0.9240860602540435,0.09529716314063048,-0.45,27.84615384615385
Cz,-0.026329186855673963,0.3589474036098971,-0.9175333798611652,-0.45,28.85897435897436
F1,0.001145798540651755,0.9923900610159665,0.00953869612072594,-0.45,28.85897435897436
P1,-0.0007430779364197348,0.9723609758929099,-0.03465060354168648,-0.45,28.85897435897436
C3,-0.0025263978572754374,0.9683356730250785,-0.03969955288698327,-0.45,28.85897435897436
Cz,-0.01897653383963139,0.4239726339026867,-0.7996728451466121,-0.45,29.871794871794872
F1,0.002465882619151977,0.98150545408591,0.02318375806275845,-0.45,29.871794871794872
P1,0.002836284547232987,0.8784357108187291,0.15296739270710577,-0.45,29.871794871794872
C3,-0.006934000164940924,0.8939759431077637,-0.13328784390130569,-0.45,29.871794871794872
Cz,-0.01350796258291288,0.48780117080071395,-0.693908076715724,-0.45,30.884615384615387
F1,0.005597306308788632,0.9518449578953291,0.06039584559329655,-0.45,30.884615384615387
P1,0.0037800323099161713,0.8097985616703354,0.24071008944875222,-0.45,30.884615384615387
C3,-0.007303550769865757,0.8676414156006477,-0.166671414754478,-0.45,30.884615384615387
Cz,-0.009664821106996369,0.534940423993024,-0.6205638404252182,-0.45,31.897435897435894
F1,0.005411460735476501,0.9449068859322141,0.06911054018826047,-0.45,31.897435897435894
P1,0.0026760146184292063,0.8361470780557346,0.2068447817400487,-0.45,31.897435897435894
C3,-0.004365397908951157,0.9044878490861432,-0.12000563925977378,-0.45,31.897435897435894
Cz,-0.0064672174737072045,0.5900969837172824,-0.5387615758228778,-0.45,32.91025641025641
F1,-0.0002706011753355361,0.9966134614497681,-0.004244812849567198,-0.45,32.91025641025641
P1,0.0009030166422145659,0.9300122841971343,0.08783778749923937,-0.45,32.91025641025641
C3,0.0009417186611849421,0.9736295845272411,0.03305958021329064,-0.45,32.91025641025641
Cz,-0.003415738049696227,0.7018927896183846,-0.3828083692510071,-0.45,33.92307692307692
F1,-0.008494032825067666,0.8649809996507042,-0.1700536762357136,-0.45,33.92307692307692
P1,-0.000528837484443414,0.9463521479336188,-0.06729477277249325,-0.45,33.92307692307692
C3,0.0065104036715070285,0.7553300222557655,0.3116515994372855,-0.45,33.92307692307692
Cz,-0.000802658698242061,0.9004962165076829,-0.12504659603618487,-0.45,34.93589743589744
F1,-0.014307290681627359,0.701033229211282,-0.3839679456236627,-0.45,34.93589743589744
P1,-0.0013165511533407158,0.8195750022754245,-0.22811442120366834,-0.45,34.93589743589744
C3,0.00998703381698774,0.5029674283978709,0.6699202890638993,-0.45,34.93589743589744
Cz,0.0008417536026031845,0.8493259507849914,0.1899972403297032,-0.45,35.94871794871795
F1,-0.014802829948623081,0.5706046596117496,-0.5672324252072994,-0.45,35.94871794871795
P1,-0.0015659093630155825,0.6990821387627698,-0.3866019677236157,-0.45,35.94871794871795
C3,0.010306926875903224,0.34240502952203866,0.9495955964738566,-0.45,35.94871794871795
Cz,0.0013884593878798397,0.6319472809321817,0.47904379836514316,-0.45,36.96153846153846
F1,-0.010624356216463,0.5347769800444395,-0.6208121555943493,-0.45,36.96153846153846
P1,-0.0014752741029397983,0.585420988895037,-0.5455507527701492,-0.45,36.96153846153846
C3,0.008133589103005585,0.3089129699087742,1.0177024551565357,-0.45,36.96153846153846
Cz,0.001207158737838353,0.5019569838285676,0.6715063288343324,-0.45,37.97435897435897
F1,-0.004645149955868841,0.6608405499482224,-0.4388026614977229,-0.45,37.97435897435897
P1,-0.0012125976421399085,0.4805383661957866,-0.705537227459196,-0.45,37.97435897435897
C3,0.005028325426628057,0.37843660485340913,0.8809291986651454,-0.45,37.97435897435897
Cz,0.0008054269064936099,0.4538574514638489,0.7491107180800046,-0.45,38.987179487179496
F1,0.0003489271069935574,0.9552288159442461,0.05614718686286533,-0.45,38.987179487179496
