channel,betas,pvals,tstat,time,frequency
Cz,-0.001759575708672521,0.9892953878644625,-0.013419610082809013,-0.5,12.653846153846152
F1,-0.05574868442930394,0.754568497941334,-0.31269517426532684,-0.5,12.653846153846152
P1,-0.36452934085248395,0.26939570678590535,-1.1049804795480789,-0.5,12.653846153846152
C3,-0.1728822305604815,0.1799132052857238,-1.3418386235356003,-0.5,12.653846153846152
Cz,0.06202808112035287,0.4508495037138853,0.7542693675526027,-0.5,13.666666666666664
F1,-0.019086208605337454,0.8609256228909186,-0.1752361379979406,-0.5,13.666666666666664
P1,-0.2792564249246658,0.12385833108369053,-1.5399140192827048,-0.5,13.666666666666664
C3,-0.1309376622260289,0.16824348240495074,-1.3787416271792754,-0.5,13.666666666666664
Cz,0.06944626820675556,0.23976042680421852,1.176225535128248,-0.5,14.67948717948718
F1,-0.006210468215877883,0.9451364534673884,-0.06883099173109612,-0.5,14.67948717948718
P1,-0.2335251167882787,0.0260400655905071,-2.2286708833196194,-0.5,14.67948717948718
C3,-0.10677187758984209,0.16510110177068765,-1.3889867955344128,-0.5,14.67948717948718
Cz,0.0455626201649844,0.3812190944320454,0.8759963963946941,-0.5,15.692307692307693
F1,-0.0020640821686356264,0.9820084412145824,-0.022555904548781754,-0.5,15.692307692307693
P1,-0.1828538081360594,0.01768252683530773,-2.3756768888556286,-0.5,15.692307692307693
C3,-0.10348870563002473,0.15238793615717192,-1.4320730970766382,-0.5,15.692307692307693
Cz,0.0004874481402376944,0.9923096980426075,0.009640640871095056,-0.5,16.705128205128204
F1,-0.012323062156715395,0.8943733546177239,-0.13280145072244717,-0.5,16.705128205128204
P1,-0.12363192824798613,0.07918046312711281,-1.7570187874788352,-0.5,16.705128205128204
C3,-0.10192057015160487,0.15922564367037484,-1.4085704718819068,-0.5,16.705128205128204
Cz,-0.04929032775845854,0.34669503119348377,-0.9414088469600895,-0.5,17.71794871794872
F1,-0.04468014711483536,0.6259199626343821,-0.4876060586571836,-0.5,17.71794871794872
P1,-0.07982046614715758,0.24155882312755156,-1.1717028763722244,-0.5,17.71794871794872
C3,-0.08213279869125646,0.2464270769466337,-1.1596474490179633,-0.5,17.71794871794872
Cz,-0.08771286605575442,0.12638350695157527,-1.529627276459872,-0.5,18.73076923076923
F1,-0.08982441143841784,0.3393241203391151,-0.9558897477786455,-0.5,18.73076923076923
P1,-0.06724864728332214,0.29204701894736623,-1.054124721751411,-0.5,18.73076923076923
C3,-0.046510618960917224,0.5110347063466478,-0.6574272109015283,-0.5,18.73076923076923
Cz,-0.10598018039202863,0.08644568298883223,-1.7158986284602908,-0.5,19.743589743589748
F1,-0.12355327981201439,0.22023700254053963,-1.2265488321401778,-0.5,19.743589743589748
P1,-0.07624967562453808,0.18366583290827077,-1.330352824503088,-0.5,19.743589743589748
C3,-0.01642484851883023,0.8410626741103346,-0.20057868387353597,-0.5,19.743589743589748
Cz,-0.10249676943237465,0.09968078938610242,-1.6477001475498152,-0.5,20.756410256410252
F1,-0.12698417590031716,0.2443105490541235,-1.1648613789279763,-0.5,20.756410256410252
P1,-0.08430885366294315,0.09305935631394628,-1.6808754307312348,-0.5,20.756410256410252
C3,-0.00995937173245498,0.9241241268234578,-0.09526049468555277,-0.5,20.756410256410252
Cz,-0.08319132398119011,0.16093243032315496,-1.4028240774827163,-0.5,21.76923076923077
F1,-0.10093596085622779,0.41985221396359695,-0.806959948896265,-0.5,21.76923076923077
P1,-0.07696998469153336,0.07327307306976737,-1.7927680480460508,-0.5,21.76923076923077
C3,-0.02752086221117619,0.8256708084641596,-0.2203062898124387,-0.5,21.76923076923077
Cz,-0.05999972718592263,0.28651194250916395,-1.0662883560290053,-0.5,22.78205128205128
F1,-0.06358503906384871,0.6955052465103395,-0.39149069951958804,-0.5,22.78205128205128
P1,-0.05512539271448328,0.12755772365753812,-1.5248988082115227,-0.5,22.78205128205128
C3,-0.05749746898460529,0.6665229173286509,-0.4310335490454599,-0.5,22.78205128205128
Cz,-0.04382742432705424,0.42896301255830205,-0.7912409024487772,-0.5,23.794871794871803
F1,-0.03577493508172161,0.8701804464909821,-0.16346490739046518,-0.5,23.794871794871803
P1,-0.028799464144751322,0.34883498714156813,-0.9372287800716055,-0.5,23.794871794871803
C3,-0.08600223450915152,0.5186974560657716,-0.6455489132605601,-0.5,23.794871794871803
Cz,-0.03781050648006433,0.4941318027248235,-0.6839653761284499,-0.5,24.80769230769231
F1,-0.027783900897825953,0.919823156098103,-0.1006781798976044,-0.5,24.80769230769231
P1,-0.007909495065301055,0.7677931085487516,-0.29533128754612203,-0.5,24.80769230769231
C3,-0.10052588776918905,0.44092195610540674,-0.7708984694493846,-0.5,24.80769230769231
Cz,-0.03781487640553962,0.4735251573444409,-0.7169858703999519,-0.5,25.820512820512818
F1,-0.03949002363928104,0.9010304716787343,-0.1243868420163903,-0.5,25.820512820512818
