condition,isprobe,isfti,wait_times,probe_times,fti_time,subject,brief,event_times
Hit,1,0,,4.906120699946769,,33706,False,4.906120699946769
Hit,1,0,,3.714453099993989,,33706,False,3.714453099993989
RP,0,0,3.3925259999232367,,,33706,True,3.3925259999232367
FTI,1,1,,3.7584856000030413,0.20097829995211214,33706,False,3.7584856000030413
RP,0,0,4.739279799978249,,,33706,False,4.739279799978249
RP,0,0,4.1225765000563115,,,33706,True,4.1225765000563115
RP,0,0,3.807265599956736,,,33706,True,3.807265599956736
Miss,1,0,,3.820216599968262,,33706,False,3.820216599968262
RP,0,0,4.861874700058252,,,33706,False,4.861874700058252
Miss,1,0,,5.138641400029883,,33706,False,5.138641400029883
RP,0,0,4.436678100028075,,,33706,False,4.436678100028075
Miss,1,0,,2.691531600081362,,33706,False,2.691531600081362
RP,0,0,4.219858899945393,,,33706,True,4.219858899945393
FTI,1,1,,4.904006700031459,0.2311374000273645,33706,False,4.904006700031459
RP,0,0,3.113162499968894,,,33706,True,3.113162499968894
Miss,1,0,,2.963887399993837,,33706,False,2.963887399993837
RP,0,0,4.224494000081904,,,33706,True,4.224494000081904
FTI,1,1,,3.7469938000431284,0.1885978999780491,33706,False,3.7469938000431284
FTI,1,1,,3.443715799949132,0.24448850005865097,33706,False,3.443715799949132
RP,0,0,4.058946500066668,,,33706,True,4.058946500066668
RP,0,0,3.865308699896559,,,33706,True,3.865308699896559
Miss,1,0,,3.483225699979812,,33706,False,3.483225699979812
RP,0,0,4.496260000043549,,,33706,False,4.496260000043549
FTI,1,1,,4.566057299962267,0.1935179999563843,33706,False,4.566057299962267
Miss,1,0,,5.454285399988294,,33706,False,5.454285399988294
RP,0,0,4.668155299965292,,,33706,False,4.668155299965292
FTI,1,1,,3.387373900040984,0.1928166999714449,33706,False,3.387373900040984
Miss,1,0,,4.318338099983521,,33706,False,4.318338099983521
RP,0,0,2.6412610999541357,,,33706,True,2.6412610999541357
FTI,1,1,,3.2580183000536636,0.17764909996185452,33706,False,3.2580183000536636
Miss,1,0,,2.5053785999771208,,33706,False,2.5053785999771208
FTI,1,1,,3.302393799996935,0.24996550008654594,33706,False,3.302393799996935
RP,0,0,2.864200000069104,,,33706,True,2.864200000069104
RP,0,0,2.244947399944067,,,33706,True,2.244947399944067
Miss,1,0,,2.8698139999760315,,33706,False,2.8698139999760315
FTI,1,1,,4.586884499993175,0.27035150001756847,33706,False,4.586884499993175
RP,0,0,4.3431499999715015,,,33706,True,4.3431499999715015
RP,0,0,5.631564500043169,,,33706,False,5.631564500043169
RP,0,0,5.688186599989422,,,33706,False,5.688186599989422
Miss,1,0,,3.190865100012161,,33706,False,3.190865100012161
FTI,1,1,,5.030772999976762,0.08355310000479221,33706,False,5.030772999976762
RP,0,0,4.793937900103629,,,33706,False,4.793937900103629
Unsure,1,0,,6.710979900090024,,33706,False,6.710979900090024
RP,0,0,3.78731190005783,,,33706,True,3.78731190005783
RP,0,0,4.829236499965191,,,33706,False,4.829236499965191
FTI,1,1,,5.479515800019726,0.20672659995034337,33706,False,5.479515800019726
RP,0,0,4.275251999963075,,,33706,True,4.275251999963075
Hit,1,0,,2.293764099944383,,33706,False,2.293764099944383
RP,0,0,4.401661900104955,,,33706,False,4.401661900104955
RP,0,0,4.07906020001974,,,33706,True,4.07906020001974
Miss,1,0,,2.6531823000404984,,33706,False,2.6531823000404984
RP,0,0,4.850232299999334,,,33706,False,4.850232299999334
Miss,1,0,,3.194195199990645,,33706,False,3.194195199990645
RP,0,0,4.100175299914554,,,33706,True,4.100175299914554
RP,0,0,5.893815399962477,,,33706,False,5.893815399962477
FTI,1,1,,5.158912400016561,0.19246589997783303,33706,False,5.158912400016561
RP,0,0,6.639509600005113,,,33706,False,6.639509600005113
Miss,1,0,,3.805321199935861,,33706,False,3.805321199935861
RP,0,0,4.054562099976465,,,33706,True,4.054562099976465
FTI,1,1,,5.515520999906585,0.2756638000719249,33706,False,5.515520999906585
Hit,1,0,,2.80575990001671,,33706,False,2.80575990001671
FTI,1,1,,3.3574224000331014,0.21669769997242838,33706,False,3.3574224000331014
RP,0,0,3.8098900000331923,,,33706,True,3.8098900000331923
Miss,1,0,,3.9906385999638587,,33706,False,3.9906385999638587
RP,0,0,3.2719634999521077,,,33706,True,3.2719634999521077
RP,0,0,5.188591500045732,,,33706,False,5.188591500045732
RP,0,0,4.319418799947016,,,33706,True,4.319418799947016
FTI,1,1,,6.950944700045511,0.19208169996272773,33706,False,6.950944700045511
Miss,1,0,,2.988469099975191,,33706,False,2.988469099975191
RP,0,0,4.019038099911995,,,33706,True,4.019038099911995
Miss,1,0,,4.869159800000489,,33706,False,4.869159800000489
Unsure,1,0,,3.5379095999523997,,33706,False,3.5379095999523997
RP,0,0,4.206914899987169,,,33706,True,4.206914899987169
RP,0,0,4.9145393000217155,,,33706,False,4.9145393000217155
FTI,1,1,,4.324230600032024,0.20350689999759197,33706,False,4.324230600032024
Unsure,1,0,,3.125510299927555,,33706,False,3.125510299927555
Hit,1,0,,7.331642500008456,,33706,False,7.331642500008456
Miss,1,0,,2.954977900022641,,33706,False,2.954977900022641
RP,0,0,4.832651800010353,,,33706,False,4.832651800010353
FTI,1,1,,4.4804574000881985,0.06855939992237836,33706,False,4.4804574000881985
Unsure,1,0,,2.8969900000374764,,33706,False,2.8969900000374764
RP,0,0,3.8256999999284744,,,33706,True,3.8256999999284744
FTI,1,1,,4.393899300019257,0.1724450000328943,33706,False,4.393899300019257
Miss,1,0,,3.706549599999562,,33706,False,3.706549599999562
RP,0,0,4.337936199968681,,,33706,True,4.337936199968681
FTI,1,1,,3.5237709000939503,0.2970740998862311,33706,False,3.5237709000939503
RP,0,0,6.410729099996388,,,33706,False,6.410729099996388
RP,0,0,6.187672500032932,,,33706,False,6.187672500032932
FTI,1,1,,4.373196900007315,0.177084100083448,33706,False,4.373196900007315
Unsure,1,0,,5.289835600065999,,33706,False,5.289835600065999
RP,0,0,4.440515400026925,,,33706,False,4.440515400026925
RP,0,0,4.064338200027123,,,33706,True,4.064338200027123
FTI,1,1,,4.379061599960551,0.06847840000409633,33706,False,4.379061599960551
RP,0,0,4.500030600000173,,,33706,False,4.500030600000173
Miss,1,0,,3.51708709995728,,33706,False,3.51708709995728
FTI,1,1,,4.160025599994697,0.2255892000393942,33706,False,4.160025599994697
Miss,1,0,,3.3583311000838876,,33706,False,3.3583311000838876
RP,0,0,3.306787799927406,,,33706,True,3.306787799927406
Miss,1,0,,4.800104600028135,,33706,False,4.800104600028135
RP,0,0,5.18501420004759,,,33706,False,5.18501420004759
FTI,1,1,,3.664188100025058,0.21234759991057217,33706,False,3.664188100025058
FTI,1,1,,3.495949700009078,0.2512554000131786,33706,False,3.495949700009078
RP,0,0,4.171935100108385,,,33706,True,4.171935100108385
RP,0,0,5.700354799977504,,,33706,False,5.700354799977504
Miss,1,0,,4.299913099966943,,33706,False,4.299913099966943
Miss,1,0,,5.22059729998,,33706,False,5.22059729998
FTI,1,1,,4.438380599953234,0.16947710001841187,33706,False,4.438380599953234
RP,0,0,3.8953564000548795,,,33706,True,3.8953564000548795
Miss,1,0,,2.9839558999519795,,33706,False,2.9839558999519795
RP,0,0,4.009494900004938,,,33706,True,4.009494900004938
RP,0,0,4.9828477000119165,,,33706,False,4.9828477000119165
RP,0,0,3.533337700064294,,,33706,True,3.533337700064294
Miss,1,0,,4.1189965000376105,,33706,False,4.1189965000376105
FTI,1,1,,4.434223199961707,0.2326366000343114,33706,False,4.434223199961707
RP,0,0,4.224906299961731,,,33706,True,4.224906299961731
RP,0,0,6.236825399915688,,,33706,False,6.236825399915688
RP,0,0,3.7981500001624227,,,33707,True,3.7981500001624227
RP,0,0,5.389992299955338,,,33707,False,5.389992299955338
RP,0,0,5.062312399968505,,,33707,False,5.062312399968505
RP,0,0,4.871060499921441,,,33707,False,4.871060499921441
RP,0,0,6.2527219001203775,,,33707,False,6.2527219001203775
Miss,1,0,,4.043285200372338,,33707,False,4.043285200372338
FTI,1,1,,4.380381599999964,-0.0019586998969316483,33707,False,4.380381599999964
Unsure,1,0,,3.5730612999759614,,33707,False,3.5730612999759614
RP,0,0,4.192885700147599,,,33707,True,4.192885700147599
RP,0,0,4.3099457998760045,,,33707,True,4.3099457998760045
Hit,1,0,,5.562108499929309,,33707,False,5.562108499929309
Hit,1,0,,4.164178699720651,,33707,False,4.164178699720651
Miss,1,0,,3.0621584998443723,,33707,False,3.0621584998443723
Miss,1,0,,3.3531631999649107,,33707,False,3.3531631999649107
RP,0,0,3.7708952999673784,,,33707,True,3.7708952999673784
RP,0,0,4.439333400223404,,,33707,False,4.439333400223404
Miss,1,0,,3.621941199991852,,33707,False,3.621941199991852
Miss,1,0,,5.821928400080651,,33707,False,5.821928400080651
FTI,1,1,,4.364796299953014,0.03502660011872649,33707,False,4.364796299953014
FTI,1,1,,3.6770748998969793,0.03829769976437092,33707,False,3.6770748998969793
RP,0,0,4.246374000329524,,,33707,True,4.246374000329524
RP,0,0,4.034729800187051,,,33707,True,4.034729800187051
RP,0,0,4.191957000177354,,,33707,True,4.191957000177354
Hit,1,0,,4.878124899696559,,33707,False,4.878124899696559
RP,0,0,3.691272800322622,,,33707,True,3.691272800322622
Hit,1,0,,3.9781839000061154,,33707,False,3.9781839000061154
RP,0,0,4.105409400071949,,,33707,True,4.105409400071949
RP,0,0,3.8074297001585364,,,33707,True,3.8074297001585364
Hit,1,0,,3.6877104002051055,,33707,False,3.6877104002051055
RP,0,0,3.8463612999767065,,,33707,True,3.8463612999767065
Hit,1,0,,3.6106998999603093,,33707,False,3.6106998999603093
RP,0,0,3.642275100108236,,,33707,True,3.642275100108236
RP,0,0,4.339415600057691,,,33707,False,4.339415600057691
RP,0,0,4.3521676999516785,,,33707,False,4.3521676999516785
RP,0,0,5.732390699908137,,,33707,False,5.732390699908137
RP,0,0,4.839413799811155,,,33707,False,4.839413799811155
Miss,1,0,,2.68704740004614,,33707,False,2.68704740004614
RP,0,0,4.148002800066024,,,33707,True,4.148002800066024
Miss,1,0,,3.137083000037819,,33707,False,3.137083000037819
Unsure,1,0,,4.026552400086075,,33707,False,4.026552400086075
Miss,1,0,,3.270010400097817,,33707,False,3.270010400097817
RP,0,0,3.9955524001270533,,,33707,True,3.9955524001270533
RP,0,0,4.6627887999638915,,,33707,False,4.6627887999638915
Miss,1,0,,3.8193910997360945,,33707,False,3.8193910997360945
RP,0,0,4.2878951001912355,,,33707,True,4.2878951001912355
RP,0,0,4.6384360999800265,,,33707,False,4.6384360999800265
Miss,1,0,,2.733304999768734,,33707,False,2.733304999768734
RP,0,0,4.055891799740493,,,33707,True,4.055891799740493
RP,0,0,4.694925000425428,,,33707,False,4.694925000425428
Miss,1,0,,4.656432599760592,,33707,False,4.656432599760592
RP,0,0,3.7078289999626577,,,33707,True,3.7078289999626577
RP,0,0,4.846947999671102,,,33707,False,4.846947999671102
FTI,1,1,,4.813117600046098,0.17028040019795299,33707,False,4.813117600046098
RP,0,0,5.144106300082058,,,33707,False,5.144106300082058
Hit,1,0,,4.71863320004195,,33707,False,4.71863320004195
RP,0,0,3.6641885000281036,,,33707,True,3.6641885000281036
Hit,1,0,,3.9447077997028828,,33707,False,3.9447077997028828
RP,0,0,3.466620699968189,,,33707,True,3.466620699968189
Hit,1,0,,3.7327504004351795,,33707,False,3.7327504004351795
Miss,1,0,,4.013313400093466,,33707,False,4.013313400093466
RP,0,0,4.167593500111252,,,33707,True,4.167593500111252
Hit,1,0,,3.7701856000348926,,33707,False,3.7701856000348926
RP,0,0,4.024958699941635,,,33707,True,4.024958699941635
RP,0,0,3.982591699808836,,,33707,True,3.982591699808836
Unsure,1,0,,3.3956619002856314,,33707,False,3.3956619002856314
Hit,1,0,,4.483884300105274,,33707,False,4.483884300105274
Hit,1,0,,3.733477999921888,,33707,False,3.733477999921888
RP,0,0,4.050145000219345,,,33707,True,4.050145000219345
Miss,1,0,,2.5805685999803245,,33707,False,2.5805685999803245
RP,0,0,3.684585700277239,,,33707,True,3.684585700277239
RP,0,0,4.455253500025719,,,33707,False,4.455253500025719
Miss,1,0,,3.3193080998025835,,33707,False,3.3193080998025835
RP,0,0,4.602542100008577,,,33707,False,4.602542100008577
RP,0,0,4.4459858001209795,,,33707,False,4.4459858001209795
RP,0,0,4.574521000031382,,,33707,False,4.574521000031382
FTI,1,1,,4.546780299860984,0.07617420004680753,33707,False,4.546780299860984
Unsure,1,0,,4.406694899778813,,33707,False,4.406694899778813
RP,0,0,3.8641047002747655,,,33707,True,3.8641047002747655
Hit,1,0,,5.264475400093943,,33707,False,5.264475400093943
RP,0,0,3.6319571998901665,,,33707,True,3.6319571998901665
RP,0,0,4.078177200164646,,,33707,True,4.078177200164646
Miss,1,0,,3.4131784001365304,,33707,False,3.4131784001365304
RP,0,0,4.290660799946636,,,33707,True,4.290660799946636
RP,0,0,4.70156540023163,,,33707,False,4.70156540023163
RP,0,0,4.6632129000499845,,,33707,False,4.6632129000499845
Miss,1,0,,3.714978300035,,33707,False,3.714978300035
Hit,1,0,,5.551464899908751,,33707,False,5.551464899908751
Hit,1,0,,3.7590773003175855,,33707,False,3.7590773003175855
RP,0,0,4.416183099616319,,,33707,False,4.416183099616319
RP,0,0,4.252534900326282,,,33707,True,4.252534900326282
Unsure,1,0,,4.114628400187939,,33707,False,4.114628400187939
Hit,1,0,,3.8200863003730774,,33707,False,3.8200863003730774
RP,0,0,4.370464999694377,,,33707,False,4.370464999694377
Hit,1,0,,5.139274000190198,,33707,False,5.139274000190198
RP,0,0,3.820466000121087,,,33707,True,3.820466000121087
Miss,1,0,,2.69156329985708,,33707,False,2.69156329985708
RP,0,0,4.482886699959636,,,33707,False,4.482886699959636
RP,0,0,4.8875148999504745,,,33707,False,4.8875148999504745
Hit,1,0,,4.359338299836963,,33707,False,4.359338299836963
Miss,1,0,,2.9637370998971164,,33707,False,2.9637370998971164
RP,0,0,4.140040499623865,,,33707,True,4.140040499623865
Hit,1,0,,3.7461602999828756,,33707,False,3.7461602999828756
Miss,1,0,,3.444048499688506,,33707,False,3.444048499688506
RP,0,0,5.521920000202954,,,33707,False,5.521920000202954
RP,0,0,5.101026999764144,,,33707,False,5.101026999764144
Miss,1,0,,3.482499299570918,,33707,False,3.482499299570918
RP,0,0,4.521591799799353,,,33707,False,4.521591799799353
Miss,1,0,,4.5661192000843585,,33707,False,4.5661192000843585
Hit,1,0,,5.457206600345671,,33707,False,5.457206600345671
RP,0,0,4.136665599886328,,,33707,True,4.136665599886328
Miss,1,0,,3.388485500123352,,33707,False,3.388485500123352
Hit,1,0,,4.317906400188804,,33707,False,4.317906400188804
RP,0,0,4.384783999994397,,,33707,False,4.384783999994397
Miss,1,0,,3.2578568002209067,,33707,False,3.2578568002209067
Miss,1,0,,2.504750500433147,,33707,False,2.504750500433147
Miss,1,0,,3.3015617998316884,,33707,False,3.3015617998316884
RP,0,0,4.207844799850136,,,33707,True,4.207844799850136
RP,0,0,3.7441056999377906,,,33707,True,3.7441056999377906
Miss,1,0,,2.8695877003483474,,33707,False,2.8695877003483474
Hit,1,0,,4.587726400233805,,33707,False,4.587726400233805
Miss,1,0,,4.469234799966216,,33707,False,4.469234799966216
RP,0,0,3.9185684002004564,,,33707,True,3.9185684002004564
RP,0,0,5.165525800082833,,,33707,False,5.165525800082833
Hit,1,0,,3.191123300231993,,33707,False,3.191123300231993
RP,0,0,3.5294180000200868,,,33707,True,3.5294180000200868
RP,0,0,4.175192900002003,,,33707,True,4.175192900002003
RP,0,0,4.527516699861735,,,33707,False,4.527516699861735
RP,0,0,4.823540300130844,,,33707,False,4.823540300130844
Hit,1,0,,5.025906600058079,,33707,False,5.025906600058079
RP,0,0,4.523556400090456,,,33707,False,4.523556400090456
Miss,1,0,,4.37800810020417,,33707,False,4.37800810020417
Miss,1,0,,2.2937352997250855,,33707,False,2.2937352997250855
RP,0,0,4.322147899772972,,,33707,True,4.322147899772972
FTI,1,1,,4.75287300022319,0.16511909989640117,33707,False,4.75287300022319
Miss,1,0,,2.6528051998466253,,33707,False,2.6528051998466253
Miss,1,0,,5.7943341000936925,,33707,False,5.7943341000936925
Miss,1,0,,3.194451800081879,,33707,False,3.194451800081879
